Time [s], Analyzer Name, Decoded Protocol Result
0.033481250000000,PXX,0b  0100  0000
0.033624125000000,PXX,0b  0000  0000
0.033752437500000,PXX,0b  0000  0100
0.033887312500000,PXX,0b  0100  0000
0.034020875000000,PXX,0b  0000  0000
0.034146812500000,PXX,0b  0000  0100
0.034281687500000,PXX,0b  0100  0000
0.034418750000000,PXX,0b  0000  0000
0.034544687500000,PXX,0b  1000  0100
0.034686500000000,PXX,0b  0100  0000
0.034816625000000,PXX,0b  0100  0000
0.034951500000000,PXX,0b  0110  0111
0.035118125000000,PXX,0b  1111  0111
0.035308687500000,PXX,0b  0111  1110
0.042014687500000,PXX,0b  0111  1110
0.042189375000000,PXX,0b  0001  0010
0.042333187500000,PXX,0b  0000  0000
0.042461562500000,PXX,0b  0000  0000
0.042593875000000,PXX,0b  0000  0000
0.042722250000000,PXX,0b  0000  0100
0.042857125000000,PXX,0b  0100  0000
0.042990625000000,PXX,0b  0000  0000
0.043116625000000,PXX,0b  0000  0100
0.043251500000000,PXX,0b  0100  0000
0.043388375000000,PXX,0b  0000  0000
0.043510312500000,PXX,0b  0010  0100
0.043654937500000,PXX,0b  0100  0000
0.043788437500000,PXX,0b  0000  0000
0.043913625000000,PXX,0b  0000  0100
0.044047687500000,PXX,0b  0100  0000
0.044183375000000,PXX,0b  0100  0000
0.044313500000000,PXX,0b  0110  0111
0.044477875000000,PXX,0b  1111  0111
0.044676625000000,PXX,0b  0111  1110
0.051408250000000,PXX,0b  0111  1110
0.051585312500000,PXX,0b  0001  0010
0.051728312500000,PXX,0b  0000  0000
0.051857500000000,PXX,0b  0000  0000
0.051986062500000,PXX,0b  0000  0000
0.052111187500000,PXX,0b  0000  0100
0.052245250000000,PXX,0b  0100  0000
0.052383875000000,PXX,0b  0000  0000
0.052511437500000,PXX,0b  0010  0100
0.052654062500000,PXX,0b  0100  0000
0.052789187500000,PXX,0b  0000  0000
0.052915125000000,PXX,0b  0000  0100
0.053049187500000,PXX,0b  0100  0000
0.053184312500000,PXX,0b  0000  0000
0.053309500000000,PXX,0b  0000  0100
0.053444562500000,PXX,0b  0100  0010
0.053585562500000,PXX,0b  0100  0000
0.053722875000000,PXX,0b  0110  0111
0.053891875000000,PXX,0b  1111  0111
0.054082437500000,PXX,0b  0111  1110
0.060787500000000,PXX,0b  0111  1110
0.060960625000000,PXX,0b  0001  0010
0.061101187500000,PXX,0b  0000  0000
0.061230312500000,PXX,0b  0000  0000
0.061359687500000,PXX,0b  0000  0000
0.061483250000000,PXX,0b  0000  1100
0.061627500000000,PXX,0b  0100  0000
0.061761000000000,PXX,0b  0000  0000
0.061883000000000,PXX,0b  0000  0100
0.062016250000000,PXX,0b  0100  0000
0.062153750000000,PXX,0b  0000  0000
0.062281312500000,PXX,0b  0000  0100
0.062415562500000,PXX,0b  0100  0000
0.062561562500000,PXX,0b  0000  0000
0.062690625000000,PXX,0b  0000  0100
0.062823062500000,PXX,0b  0100  0000
0.062956375000000,PXX,0b  0100  0000
0.063090500000000,PXX,0b  0110  0111
0.063258687500000,PXX,0b  1111  0111
0.063449375000000,PXX,0b  0111  1110
0.070161125000000,PXX,0b  0111  1110
0.070335062500000,PXX,0b  0001  0010
0.070479750000000,PXX,0b  0000  0000
0.070614250000000,PXX,0b  0000  0000
0.070745250000000,PXX,0b  0000  0000
0.070868000000000,PXX,0b  0000  0100
0.071002062500000,PXX,0b  0100  0000
0.071139562500000,PXX,0b  0000  0000
0.071267937500000,PXX,0b  0000  0100
0.071404000000000,PXX,0b  0100  0000
0.071539937500000,PXX,0b  0000  0000
0.071674812500000,PXX,0b  0000  0100
0.071808875000000,PXX,0b  0100  0000
0.071943187500000,PXX,0b  0000  0000
0.072069187500000,PXX,0b  0000  0100
0.072203250000000,PXX,0b  0100  0000
0.072337312500000,PXX,0b  0100  0000
0.072469312500000,PXX,0b  0110  0111
0.072636437500000,PXX,0b  1111  0111
0.072826187500000,PXX,0b  0111  1110
0.079528562500000,PXX,0b  0111  1110
0.079709000000000,PXX,0b  0001  0010
0.079852812500000,PXX,0b  0000  0000
0.079975562500000,PXX,0b  0000  0000
0.080105750000000,PXX,0b  0000  0000
0.080230875000000,PXX,0b  0000  0100
0.080362625000000,PXX,0b  0100  0000
0.080495562500000,PXX,0b  0000  0000
0.080622875000000,PXX,0b  0000  0100
0.080756937500000,PXX,0b  0100  0000
0.080892875000000,PXX,0b  0000  0000
0.081018062500000,PXX,0b  0000  0100
0.081149687500000,PXX,0b  0100  0000
0.081287250000000,PXX,0b  0000  0000
0.081415125000000,PXX,0b  0000  0100
0.081546812500000,PXX,0b  0100  0000
0.081687875000000,PXX,0b  0100  0000
0.081821187500000,PXX,0b  0110  0111
0.081985375000000,PXX,0b  1111  0111
0.082175937500000,PXX,0b  0111  1110
0.088892250000000,PXX,0b  0111  1110
0.089065375000000,PXX,0b  0001  0010
0.089207562500000,PXX,0b  0000  0000
0.089335875000000,PXX,0b  0000  0000
0.089466250000000,PXX,0b  0000  0000
0.089600750000000,PXX,0b  0000  0100
0.089732437500000,PXX,0b  0100  0000
0.089868375000000,PXX,0b  0000  0000
0.089995125000000,PXX,0b  0000  0100
0.090131562500000,PXX,0b  0100  0000
0.090266687500000,PXX,0b  0000  0000
0.090392937500000,PXX,0b  0000  0100
0.090524562500000,PXX,0b  0100  0000
0.090667500000000,PXX,0b  0000  0000
0.090795812500000,PXX,0b  0000  0100
0.090930687500000,PXX,0b  0100  0000
0.091062437500000,PXX,0b  0100  0000
0.091198875000000,PXX,0b  0110  0111
0.091366500000000,PXX,0b  1111  0111
0.091557875000000,PXX,0b  0111  1110
0.098276687500000,PXX,0b  0111  1110
0.098451625000000,PXX,0b  0001  0010
0.098601562500000,PXX,0b  0000  0000
0.098725875000000,PXX,0b  0000  0000
0.098856062500000,PXX,0b  0000  0000
0.098983625000000,PXX,0b  0000  0100
0.099117687500000,PXX,0b  0100  0000
0.099255187500000,PXX,0b  0000  0000
0.099383875000000,PXX,0b  0000  0100
0.099516375000000,PXX,0b  0110  0000
0.099661625000000,PXX,0b  0000  0000
0.099790000000000,PXX,0b  0000  0100
0.099922500000000,PXX,0b  0100  0000
0.100056812500000,PXX,0b  0000  0000
0.100182750000000,PXX,0b  0000  0100
0.100316812500000,PXX,0b  0100  0000
0.100451937500000,PXX,0b  0100  0010
0.100593937500000,PXX,0b  0110  0111
0.100762125000000,PXX,0b  1111  0111
0.100952750000000,PXX,0b  0111  1110
0.107664187500000,PXX,0b  0111  1110
0.107838062500000,PXX,0b  0001  0010
0.107980312500000,PXX,0b  0000  0000
0.108105437500000,PXX,0b  0000  0000
0.108233187500000,PXX,0b  0000  0000
0.108361437500000,PXX,0b  0000  0100
0.108495125000000,PXX,0b  0100  0000
0.108638375000000,PXX,0b  0000  0000
0.108763562500000,PXX,0b  0000  0100
0.108895250000000,PXX,0b  0100  0000
0.109032750000000,PXX,0b  0000  0000
0.109161937500000,PXX,0b  0000  0100
0.109298375000000,PXX,0b  0100  0000
0.109436875000000,PXX,0b  0000  0000
0.109573000000000,PXX,0b  0000  0100
0.109709437500000,PXX,0b  0100  0000
0.109841187500000,PXX,0b  0100  0000
0.109977625000000,PXX,0b  0110  0111
0.110145062500000,PXX,0b  1111  0111
0.110335625000000,PXX,0b  0111  1110
0.117036937500000,PXX,0b  0111  1110
0.117212437500000,PXX,0b  0001  0010
0.117355437500000,PXX,0b  0000  0000
0.117484000000000,PXX,0b  0000  0000
0.117616125000000,PXX,0b  0000  0000
0.117741250000000,PXX,0b  0000  0100
0.117875312500000,PXX,0b  0100  0000
0.118011250000000,PXX,0b  0000  0000
0.118136437500000,PXX,0b  0000  0100
0.118270500000000,PXX,0b  0100  0000
0.118407312500000,PXX,0b  0000  0000
0.118529250000000,PXX,0b  0010  0100
0.118669875000000,PXX,0b  0100  0000
0.118803375000000,PXX,0b  0000  0000
0.118928562500000,PXX,0b  0000  0100
0.119062625000000,PXX,0b  0100  0000
0.119198312500000,PXX,0b  0100  0000
0.119328437500000,PXX,0b  0110  0111
0.119492812500000,PXX,0b  1111  0111
0.119691562500000,PXX,0b  0111  1110
0.126423812500000,PXX,0b  0111  1110
0.126600687500000,PXX,0b  0001  0010
0.126741312500000,PXX,0b  0000  0000
0.126870437500000,PXX,0b  0000  0000
0.126999000000000,PXX,0b  0000  0000
0.127123375000000,PXX,0b  0000  0100
0.127258187500000,PXX,0b  0100  0000
0.127395125000000,PXX,0b  0000  0000
0.127520312500000,PXX,0b  0000  0100
0.127659312500000,PXX,0b  0100  0000
0.127797625000000,PXX,0b  0000  0000
0.127924375000000,PXX,0b  0000  0100
0.128056062500000,PXX,0b  0100  0000
0.128192000000000,PXX,0b  0000  0000
0.128318750000000,PXX,0b  0000  0100
0.128454500000000,PXX,0b  0100  0000
0.128594000000000,PXX,0b  0100  0000
0.128729687500000,PXX,0b  0110  0111
0.128898687500000,PXX,0b  1111  0111
0.129088437500000,PXX,0b  0111  1110
0.135792000000000,PXX,0b  0111  1110
0.135966687500000,PXX,0b  0001  0010
0.136108937500000,PXX,0b  0000  0000
0.136237250000000,PXX,0b  0000  0000
0.136365062500000,PXX,0b  0000  0000
0.136493000000000,PXX,0b  0000  0100
0.136634812500000,PXX,0b  0100  0000
0.136769937500000,PXX,0b  0000  0000
0.136891937500000,PXX,0b  0000  0100
0.137025187500000,PXX,0b  0100  0000
0.137162687500000,PXX,0b  0000  0000
0.137290250000000,PXX,0b  0000  0100
0.137422250000000,PXX,0b  0100  0000
0.137558187500000,PXX,0b  0000  0000
0.137688687500000,PXX,0b  0000  0100
0.137824312500000,PXX,0b  0100  0000
0.137960875000000,PXX,0b  0100  0000
0.138096562500000,PXX,0b  0110  0111
0.138265562500000,PXX,0b  1111  0111
0.138456312500000,PXX,0b  0111  1110
0.145167625000000,PXX,0b  0111  1110
0.145340687500000,PXX,0b  0001  0010
0.145484000000000,PXX,0b  0000  0100
0.145617875000000,PXX,0b  0000  0000
0.145745687500000,PXX,0b  0000  0000
0.145874000000000,PXX,0b  0000  0100
0.146009687500000,PXX,0b  0100  0000
0.146143187500000,PXX,0b  0000  0000
0.146269187500000,PXX,0b  0000  0100
0.146405750000000,PXX,0b  0100  0000
0.146539312500000,PXX,0b  0000  0000
0.146676375000000,PXX,0b  0000  0100
0.146812812500000,PXX,0b  0100  0000
0.146946375000000,PXX,0b  0000  0000
0.147072312500000,PXX,0b  0000  0100
0.147207187500000,PXX,0b  0100  0000
0.147341312500000,PXX,0b  0100  0000
0.147478125000000,PXX,0b  0110  0111
0.147653312500000,PXX,0b  1111  0111
0.147843062500000,PXX,0b  0111  1110
0.154566625000000,PXX,0b  1111  1110
0.154748250000000,PXX,0b  0001  0010
0.154889687500000,PXX,0b  0000  0000
0.155018000000000,PXX,0b  0000  0000
0.155144937500000,PXX,0b  0000  0000
0.155274125000000,PXX,0b  0000  0100
0.155410875000000,PXX,0b  0100  0000
0.155548375000000,PXX,0b  0100  0000
0.155679687500000,PXX,0b  0000  0100
0.155812937500000,PXX,0b  0100  0000
0.155950437500000,PXX,0b  0000  0000
0.156078000000000,PXX,0b  0000  0100
0.156209687500000,PXX,0b  0100  0000
0.156344812500000,PXX,0b  0000  0000
0.156470062500000,PXX,0b  0000  0110
0.156607062500000,PXX,0b  0100  0000
0.156742812500000,PXX,0b  0100  0000
0.156874500000000,PXX,0b  0110  0111
0.157043500000000,PXX,0b  1111  0111
0.157234062500000,PXX,0b  0111  1110
0.163943500000000,PXX,0b  0111  1110
0.164117375000000,PXX,0b  0001  0010
0.164258812500000,PXX,0b  0000  0000
0.164386375000000,PXX,0b  0000  0000
0.164516562500000,PXX,0b  0000  0000
0.164644687500000,PXX,0b  0000  0100
0.164778750000000,PXX,0b  0100  0000
0.164916250000000,PXX,0b  0000  0000
0.165044625000000,PXX,0b  0000  0100
0.165179500000000,PXX,0b  0100  0000
0.165313000000000,PXX,0b  0000  0000
0.165436812500000,PXX,0b  0000  0100
0.165570875000000,PXX,0b  1100  0000
0.165713750000000,PXX,0b  0000  0000
0.165838937500000,PXX,0b  0000  0100
0.165973000000000,PXX,0b  0100  0000
0.166108687500000,PXX,0b  0100  0000
0.166242000000000,PXX,0b  0110  0111
0.166407187500000,PXX,0b  1111  0111
0.166599937500000,PXX,0b  0111  1110
0.173297500000000,PXX,0b  0111  1110
0.173471687500000,PXX,0b  0001  0010
0.173618437500000,PXX,0b  0000  0000
0.173746812500000,PXX,0b  0000  0000
0.173875375000000,PXX,0b  0000  0000
0.173999687500000,PXX,0b  0000  0100
0.174134562500000,PXX,0b  0100  0000
0.174270500000000,PXX,0b  0000  0000
0.174397312500000,PXX,0b  0000  0100
0.174533000000000,PXX,0b  0100  0000
0.174675687500000,PXX,0b  0000  0000
0.174802437500000,PXX,0b  0000  0100
0.174936500000000,PXX,0b  0100  0000
0.175071625000000,PXX,0b  0000  0000
0.175196812500000,PXX,0b  0000  0100
0.175330875000000,PXX,0b  0100  0000
0.175461875000000,PXX,0b  0100  0000
0.175602125000000,PXX,0b  0110  0111
0.175771125000000,PXX,0b  1111  0111
0.175961687500000,PXX,0b  0111  1110
0.182672812500000,PXX,0b  0111  1110
0.182845875000000,PXX,0b  0001  0010
0.182988062500000,PXX,0b  0000  0000
0.183116437500000,PXX,0b  0000  0000
0.183244187500000,PXX,0b  0000  0000
0.183370125000000,PXX,0b  0000  0100
0.183504500000000,PXX,0b  0100  0000
0.183646562500000,PXX,0b  0000  0000
0.183775750000000,PXX,0b  0000  0100
0.183908187500000,PXX,0b  0100  0000
0.184043312500000,PXX,0b  0000  0000
0.184169312500000,PXX,0b  0000  0100
0.184303375000000,PXX,0b  0100  0000
0.184438500000000,PXX,0b  0000  0000
0.184563687500000,PXX,0b  0000  0100
0.184708750000000,PXX,0b  0100  0000
0.184844437500000,PXX,0b  0100  0000
0.184977750000000,PXX,0b  0110  0111
0.185141937500000,PXX,0b  1111  0111
0.185332500000000,PXX,0b  0111  1110
0.192036750000000,PXX,0b  0111  1110
0.192209875000000,PXX,0b  0001  0010
0.192352062500000,PXX,0b  0000  0000
0.192480500000000,PXX,0b  0000  0010
0.192615250000000,PXX,0b  0000  0000
0.192743562500000,PXX,0b  0000  0100
0.192880062500000,PXX,0b  0100  0000
0.193015187500000,PXX,0b  0000  0000
0.193137125000000,PXX,0b  0000  0100
0.193270375000000,PXX,0b  0100  0000
0.193407250000000,PXX,0b  0000  0000
0.193532437500000,PXX,0b  0001  0100
0.193675500000000,PXX,0b  0100  0000
0.193813812500000,PXX,0b  0000  0000
0.193940562500000,PXX,0b  0000  0100
0.194072250000000,PXX,0b  0100  0000
0.194206312500000,PXX,0b  0100  0000
0.194339625000000,PXX,0b  0110  0111
0.194507812500000,PXX,0b  1111  0111
0.194704562500000,PXX,0b  0111  1110
0.201439000000000,PXX,0b  0111  1110
0.201615250000000,PXX,0b  0001  0010
0.201758250000000,PXX,0b  0000  0000
0.201887375000000,PXX,0b  0000  0000
0.202015937500000,PXX,0b  0000  0000
0.202141125000000,PXX,0b  0000  0100
0.202275187500000,PXX,0b  0100  0000
0.202413750000000,PXX,0b  0000  0000
0.202541312500000,PXX,0b  0010  0100
0.202683937500000,PXX,0b  0100  0000
0.202819062500000,PXX,0b  0000  0000
0.202945062500000,PXX,0b  0000  0100
0.203079125000000,PXX,0b  0100  0000
0.203214250000000,PXX,0b  0000  0000
0.203339375000000,PXX,0b  0000  0100
0.203474437500000,PXX,0b  0100  0010
0.203615500000000,PXX,0b  0100  0000
0.203752812500000,PXX,0b  0110  0111
0.203921812500000,PXX,0b  1111  0111
0.204112375000000,PXX,0b  0111  1110
0.210817000000000,PXX,0b  0111  1110
0.210990937500000,PXX,0b  0001  0010
0.211133125000000,PXX,0b  0000  0000
0.211262250000000,PXX,0b  0000  0000
0.211391750000000,PXX,0b  0000  0000
0.211520125000000,PXX,0b  0000  0100
0.211665937500000,PXX,0b  0100  0000
0.211802687500000,PXX,0b  0000  0000
0.211929437500000,PXX,0b  0000  0100
0.212065875000000,PXX,0b  0100  0000
0.212201000000000,PXX,0b  0000  0000
0.212326187500000,PXX,0b  0000  0100
0.212461187500000,PXX,0b  0100  0001
0.212604062500000,PXX,0b  0000  0000
0.212726062500000,PXX,0b  0000  0100
0.212859312500000,PXX,0b  0100  0000
0.212995000000000,PXX,0b  0100  0000
0.213126687500000,PXX,0b  0110  0111
0.213295687500000,PXX,0b  1111  0111
0.213488187500000,PXX,0b  0111  1110
0.220196000000000,PXX,0b  0111  1110
0.220369875000000,PXX,0b  0001  0010
0.220514000000000,PXX,0b  0000  1000
0.220650500000000,PXX,0b  0000  0000
0.220777437500000,PXX,0b  0000  0000
0.220904187500000,PXX,0b  0000  0100
0.221040687500000,PXX,0b  0100  0000
0.221175812500000,PXX,0b  0000  0000
0.221300937500000,PXX,0b  0000  0100
0.221436937500000,PXX,0b  0100  0000
0.221571250000000,PXX,0b  0000  0000
0.221708187500000,PXX,0b  0000  0100
0.221845437500000,PXX,0b  0100  0000
0.221978937500000,PXX,0b  0000  0000
0.222100937500000,PXX,0b  0000  0100
0.222234187500000,PXX,0b  0100  0000
0.222369875000000,PXX,0b  0100  0000
0.222504875000000,PXX,0b  0110  1111
0.222674437500000,PXX,0b  1111  0111
0.222865000000000,PXX,0b  0111  1110
0.229571000000000,PXX,0b  0111  1110
0.229748625000000,PXX,0b  0001  0010
0.229892437500000,PXX,0b  0000  0000
0.230020750000000,PXX,0b  0000  0000
0.230148562500000,PXX,0b  0000  0000
0.230274500000000,PXX,0b  0000  0100
0.230408812500000,PXX,0b  0100  0000
0.230546375000000,PXX,0b  0000  0000
0.230676875000000,PXX,0b  0000  0100
0.230810937500000,PXX,0b  0100  0000
0.230948437500000,PXX,0b  0000  0000
0.231076812500000,PXX,0b  0000  0100
0.231211687500000,PXX,0b  0100  0000
0.231343625000000,PXX,0b  0000  0000
0.231465750000000,PXX,0b  0000  0101
0.231606000000000,PXX,0b  0100  0000
0.231740125000000,PXX,0b  0100  0000
0.231875812500000,PXX,0b  0110  0111
0.232042375000000,PXX,0b  1111  0111
0.232233000000000,PXX,0b  0111  1110
0.238947062500000,PXX,0b  0111  1110
0.239121750000000,PXX,0b  0001  0010
0.239264750000000,PXX,0b  0000  0000
0.239393750000000,PXX,0b  0000  0000
0.239522437500000,PXX,0b  0000  1000
0.239655312500000,PXX,0b  0000  0100
0.239791000000000,PXX,0b  0100  0000
0.239924500000000,PXX,0b  0000  0000
0.240046500000000,PXX,0b  0000  0100
0.240179750000000,PXX,0b  0100  0000
0.240317250000000,PXX,0b  0000  0000
0.240446062500000,PXX,0b  0000  0100
0.240578500000000,PXX,0b  0100  0000
0.240721375000000,PXX,0b  0000  0000
0.240849750000000,PXX,0b  0000  0100
0.240984625000000,PXX,0b  0100  0000
0.241114750000000,PXX,0b  0100  0000
0.241249625000000,PXX,0b  0110  0111
0.241416312500000,PXX,0b  1111  0111
0.241615250000000,PXX,0b  0111  1110
0.248319875000000,PXX,0b  0111  1110
0.248493125000000,PXX,0b  0001  0010
0.248638437500000,PXX,0b  0000  0000
0.248764375000000,PXX,0b  0000  0000
0.248894562500000,PXX,0b  0000  0000
0.249020500000000,PXX,0b  0000  0100
0.249154562500000,PXX,0b  0100  0000
0.249292062500000,PXX,0b  0000  0000
0.249420625000000,PXX,0b  0000  0100
0.249552312500000,PXX,0b  0100  0000
0.249695562500000,PXX,0b  0000  0000
0.249823875000000,PXX,0b  0000  0100
0.249956375000000,PXX,0b  0100  0000
0.250092312500000,PXX,0b  0000  0000
0.250219062500000,PXX,0b  0000  0100
0.250355500000000,PXX,0b  0100  0000
0.250492125000000,PXX,0b  0100  0000
0.250633937500000,PXX,0b  0110  0111
0.250802125000000,PXX,0b  1111  0111
0.250992687500000,PXX,0b  0111  1110
0.257697812500000,PXX,0b  0111  1110
0.257872500000000,PXX,0b  0001  0010
0.258015500000000,PXX,0b  0000  0000
0.258144625000000,PXX,0b  0000  0000
0.258273187500000,PXX,0b  0000  0000
0.258396750000000,PXX,0b  0000  0100
0.258533312500000,PXX,0b  0101  0000
0.258676187500000,PXX,0b  0000  0000
0.258803750000000,PXX,0b  0000  0100
0.258940250000000,PXX,0b  0100  0000
0.259075375000000,PXX,0b  0000  0000
0.259200500000000,PXX,0b  0000  0100
0.259334562500000,PXX,0b  0100  0000
0.259473125000000,PXX,0b  0000  0000
0.259603687500000,PXX,0b  0000  0100
0.259735312500000,PXX,0b  0100  0000
0.259868625000000,PXX,0b  0100  0000
0.260002750000000,PXX,0b  0110  0111
0.260170937500000,PXX,0b  1111  0111
0.260361500000000,PXX,0b  0111  1110
0.267065062500000,PXX,0b  0111  1110
0.267241375000000,PXX,0b  0001  0010
0.267384375000000,PXX,0b  0000  0000
0.267511312500000,PXX,0b  0000  0100
0.267646062500000,PXX,0b  0000  0000
0.267770375000000,PXX,0b  0000  0100
0.267905250000000,PXX,0b  0100  0000
0.268041187500000,PXX,0b  0000  0000
0.268166375000000,PXX,0b  0000  0100
0.268298000000000,PXX,0b  0100  0000
0.268433250000000,PXX,0b  0000  0000
0.268558437500000,PXX,0b  0010  0100
0.268698437500000,PXX,0b  0100  0000
0.268834312500000,PXX,0b  0000  0000
0.268959500000000,PXX,0b  0000  0100
0.269091187500000,PXX,0b  0100  0000
0.269226875000000,PXX,0b  0100  0000
0.269362562500000,PXX,0b  0110  0111
0.269612062500000,PXX,0b  1011  1011
0.276459062500000,PXX,0b  0111  1110
0.276637500000000,PXX,0b  0001  0010
0.276778937500000,PXX,0b  0000  0000
0.276904062500000,PXX,0b  0000  0000
0.277034187500000,PXX,0b  0000  0000
0.277163375000000,PXX,0b  0000  0100
0.277295812500000,PXX,0b  0100  0000
0.277431250000000,PXX,0b  0000  0000
0.277557187500000,PXX,0b  0000  0100
0.277694187500000,PXX,0b  0100  0000
0.277830125000000,PXX,0b  0000  0000
0.277955312500000,PXX,0b  0000  0100
0.278086937500000,PXX,0b  0100  0000
0.278224500000000,PXX,0b  0000  0000
0.278353625000000,PXX,0b  0000  0100
0.278489375000000,PXX,0b  0100  0010
0.278631250000000,PXX,0b  0100  0000
0.278766125000000,PXX,0b  0110  0111
0.278932687500000,PXX,0b  1111  0111
0.279123250000000,PXX,0b  0111  1110
0.285832437500000,PXX,0b  0111  1110
0.286007125000000,PXX,0b  0001  0010
0.286150125000000,PXX,0b  0000  0000
0.286276875000000,PXX,0b  0000  0000
0.286407250000000,PXX,0b  0000  0000
0.286536437500000,PXX,0b  0000  0100
0.286680000000000,PXX,0b  0100  0000
0.286817562500000,PXX,0b  0000  0000
0.286945125000000,PXX,0b  0000  0100
0.287076750000000,PXX,0b  0100  0000
0.287211875000000,PXX,0b  0000  0000
0.287337875000000,PXX,0b  0000  0100
0.287474375000000,PXX,0b  0100  0001
0.287618125000000,PXX,0b  0000  0000
0.287743250000000,PXX,0b  0000  0100
0.287874937500000,PXX,0b  0100  0000
0.288010625000000,PXX,0b  0100  0000
0.288146312500000,PXX,0b  0110  0111
0.288310500000000,PXX,0b  1111  0111
0.288502187500000,PXX,0b  0111  1110
0.295213000000000,PXX,0b  0111  1110
0.295387750000000,PXX,0b  0001  0010
0.295529937500000,PXX,0b  0000  1000
0.295662812500000,PXX,0b  0000  0000
0.295790562500000,PXX,0b  0000  0000
0.295918937500000,PXX,0b  0000  0100
0.296054562500000,PXX,0b  0100  0000
0.296188125000000,PXX,0b  0000  0000
0.296314062500000,PXX,0b  0000  0100
0.296449812500000,PXX,0b  0100  0000
0.296588125000000,PXX,0b  0000  0000
0.296722062500000,PXX,0b  0000  0100
0.296853687500000,PXX,0b  0100  0000
0.296989625000000,PXX,0b  0000  0000
0.297116375000000,PXX,0b  0000  0100
0.297252875000000,PXX,0b  0100  0000
0.297386187500000,PXX,0b  0100  0000
0.297522125000000,PXX,0b  0110  0111
0.297695250000000,PXX,0b  1111  0111
0.297885000000000,PXX,0b  0111  1110
0.304627687500000,PXX,0b  0111  1110
0.304802375000000,PXX,0b  0001  0010
0.304944562500000,PXX,0b  0000  0000
0.305072875000000,PXX,0b  0000  0000
0.305200687500000,PXX,0b  0000  0000
0.305329000000000,PXX,0b  0000  0100
0.305465625000000,PXX,0b  0100  0000
0.305601562500000,PXX,0b  0000  0000
0.305732875000000,PXX,0b  0000  0100
0.305868562500000,PXX,0b  0100  0000
0.306002062500000,PXX,0b  0000  0000
0.306128062500000,PXX,0b  0000  0100
0.306262875000000,PXX,0b  0100  0000
0.306398875000000,PXX,0b  0000  0000
0.306526125000000,PXX,0b  0000  0100
0.306668750000000,PXX,0b  0100  0000
0.306802062500000,PXX,0b  0100  0000
0.306937750000000,PXX,0b  0110  0111
0.307104312500000,PXX,0b  1111  0111
0.307294937500000,PXX,0b  0111  1110
0.313995812500000,PXX,0b  0111  1110
0.314169750000000,PXX,0b  0001  0010
0.314312750000000,PXX,0b  0000  0000
0.314439625000000,PXX,0b  0000  0000
0.314564187500000,PXX,0b  0000  0000
