Time [s], Analyzer Name, Decoded Protocol Result
0.030799250000000,PXX,0b  0000  0100
0.030935812500000,PXX,0b  0100  0000
0.031068875000000,PXX,0b  0000  0000
0.031197312500000,PXX,0b  0100  0100
0.031343000000000,PXX,0b  0100  0000
0.031480625000000,PXX,0b  0000  0000
0.031601062500000,PXX,0b  0000  0100
0.031732812500000,PXX,0b  0100  0000
0.031869437500000,PXX,0b  0100  0000
0.032001187500000,PXX,0b  0110  0111
0.032255812500000,PXX,0b  1011  1011
0.039093500000000,PXX,0b  0111  1110
0.039272750000000,PXX,0b  0001  0010
0.039415812500000,PXX,0b  0000  0000
0.039538687500000,PXX,0b  0000  0000
0.039662562500000,PXX,0b  0000  0000
0.039791000000000,PXX,0b  0000  0100
0.039926750000000,PXX,0b  0100  0000
0.040064625000000,PXX,0b  0000  0000
0.040193125000000,PXX,0b  0000  0100
0.040335812500000,PXX,0b  0100  0000
0.040473437500000,PXX,0b  0000  0000
0.040593875000000,PXX,0b  0000  0100
0.040725625000000,PXX,0b  0100  0000
0.040862437500000,PXX,0b  0000  0000
0.040990937500000,PXX,0b  0000  0100
0.041123625000000,PXX,0b  0100  0000
0.041256812500000,PXX,0b  0100  0000
0.041391750000000,PXX,0b  0110  0111
0.041555187500000,PXX,0b  1111  0111
0.041745812500000,PXX,0b  0111  1110
0.048455125000000,PXX,0b  0111  1110
0.048628187500000,PXX,0b  0001  0010
0.048770437500000,PXX,0b  0000  0000
0.048892500000000,PXX,0b  0000  0000
0.049016375000000,PXX,0b  0000  0000
0.049144937500000,PXX,0b  0000  0100
0.049287625000000,PXX,0b  0100  0000
0.049425250000000,PXX,0b  0000  0000
0.049545687500000,PXX,0b  0000  0100
0.049681437500000,PXX,0b  0100  0000
0.049818250000000,PXX,0b  0000  0000
0.049946687500000,PXX,0b  0000  0100
0.050078812500000,PXX,0b  0100  0000
0.050216437500000,PXX,0b  0000  0000
0.050343812500000,PXX,0b  0000  0100
0.050475562500000,PXX,0b  0100  0000
0.050612187500000,PXX,0b  0100  0000
0.050743937500000,PXX,0b  0110  0111
0.050912187500000,PXX,0b  1111  0111
0.051103750000000,PXX,0b  0111  1110
0.057817437500000,PXX,0b  0111  1110
0.057992187500000,PXX,0b  0001  0010
0.058135625000000,PXX,0b  0000  0000
0.058269375000000,PXX,0b  0000  0000
0.058393250000000,PXX,0b  0000  0000
0.058521687500000,PXX,0b  0000  0100
0.058657437500000,PXX,0b  0100  0000
0.058795062500000,PXX,0b  0000  0000
0.058915500000000,PXX,0b  0000  0100
0.059047500000000,PXX,0b  0100  0000
0.059185125000000,PXX,0b  0000  0000
0.059317312500000,PXX,0b  0000  0100
0.059453875000000,PXX,0b  0100  0000
0.059587500000000,PXX,0b  0000  0000
0.059715937500000,PXX,0b  0000  0100
0.059851687500000,PXX,0b  0100  0000
0.059987500000000,PXX,0b  0100  0000
0.060122750000000,PXX,0b  0110  0111
0.060292875000000,PXX,0b  1111  0111
0.060483500000000,PXX,0b  0111  1110
0.067193250000000,PXX,0b  0111  1110
0.067371062500000,PXX,0b  0001  0010
0.067514125000000,PXX,0b  0000  0000
0.067642562500000,PXX,0b  0000  0000
0.067772875000000,PXX,0b  0000  0000
0.067893312500000,PXX,0b  0000  0100
0.068025500000000,PXX,0b  0100  0000
0.068160250000000,PXX,0b  0000  1000
0.068295687500000,PXX,0b  0000  0100
0.068431437500000,PXX,0b  0100  0000
0.068569062500000,PXX,0b  0000  0000
0.068689500000000,PXX,0b  0000  0100
0.068821250000000,PXX,0b  0100  0000
0.068958062500000,PXX,0b  0000  0000
0.069083562500000,PXX,0b  0000  0100
0.069215312500000,PXX,0b  0100  0000
0.069355687500000,PXX,0b  0100  0000
0.069486625000000,PXX,0b  0110  0111
0.069654875000000,PXX,0b  1111  0111
0.069845500000000,PXX,0b  0111  1110
0.076563750000000,PXX,0b  0111  1110
0.076739312500000,PXX,0b  0001  0010
0.076882312500000,PXX,0b  0000  0000
0.077010750000000,PXX,0b  0000  0000
0.077142125000000,PXX,0b  0000  0000
0.077273500000000,PXX,0b  0000  0100
0.077410062500000,PXX,0b  0100  0000
0.077542062500000,PXX,0b  0000  0000
0.077670500000000,PXX,0b  0000  0100
0.077806250000000,PXX,0b  0100  0000
0.077943875000000,PXX,0b  0000  0000
0.078067687500000,PXX,0b  0000  0100
0.078204187500000,PXX,0b  0100  0000
0.078346437500000,PXX,0b  0000  0000
0.078468437500000,PXX,0b  0000  0100
0.078603375000000,PXX,0b  0100  0000
0.078739250000000,PXX,0b  0100  0000
0.078874187500000,PXX,0b  0110  0111
0.079040312500000,PXX,0b  1111  0111
0.079241062500000,PXX,0b  0111  1110
0.085949937500000,PXX,0b  0111  1110
0.086125812500000,PXX,0b  0001  0010
0.086273812500000,PXX,0b  0000  0000
0.086402250000000,PXX,0b  0000  0000
0.086532500000000,PXX,0b  0000  0000
0.086661000000000,PXX,0b  0000  0100
0.086796687500000,PXX,0b  0100  0000
0.086927937500000,PXX,0b  0000  0000
0.087055125000000,PXX,0b  0000  0100
0.087186875000000,PXX,0b  0110  0000
0.087326000000000,PXX,0b  0000  0000
0.087454500000000,PXX,0b  0000  0100
0.087590187500000,PXX,0b  0100  0000
0.087727812500000,PXX,0b  0000  0000
0.087848312500000,PXX,0b  0000  0100
0.087980000000000,PXX,0b  0100  0000
0.088116687500000,PXX,0b  0100  0000
0.088258625000000,PXX,0b  0110  0111
0.088427625000000,PXX,0b  1111  0111
0.088618250000000,PXX,0b  0111  1110
0.095328375000000,PXX,0b  0111  1110
0.095503875000000,PXX,0b  0001  0010
0.095647750000000,PXX,0b  0000  0000
0.095776187500000,PXX,0b  0000  0000
0.095906437500000,PXX,0b  0000  0000
0.096026937500000,PXX,0b  0000  0100
0.096160625000000,PXX,0b  0100  1000
0.096302000000000,PXX,0b  0000  0000
0.096424062500000,PXX,0b  0000  0100
0.096559000000000,PXX,0b  0100  0000
0.096696625000000,PXX,0b  0000  0000
0.096817062500000,PXX,0b  0000  0100
0.096948812500000,PXX,0b  0100  0000
0.097082687500000,PXX,0b  0000  0000
0.097203125000000,PXX,0b  0000  0100
0.097347250000000,PXX,0b  0100  0000
0.097478250000000,PXX,0b  0100  0000
0.097614000000000,PXX,0b  0110  0111
0.097777437500000,PXX,0b  1111  0111
0.097968062500000,PXX,0b  0111  1110
0.104678562500000,PXX,0b  0111  1110
0.104851625000000,PXX,0b  0001  0010
0.104993875000000,PXX,0b  0000  0000
0.105117750000000,PXX,0b  0000  0000
0.105247750000000,PXX,0b  0000  0000
0.105369812500000,PXX,0b  0000  0100
0.105504750000000,PXX,0b  0100  0000
0.105642375000000,PXX,0b  0000  0000
0.105762875000000,PXX,0b  0000  0100
0.105894562500000,PXX,0b  0100  0000
0.106025812500000,PXX,0b  0000  0000
0.106153687500000,PXX,0b  0000  0100
0.106293937500000,PXX,0b  0100  0000
0.106431562500000,PXX,0b  0000  0000
0.106552062500000,PXX,0b  0000  0100
0.106683750000000,PXX,0b  0100  0000
0.106818812500000,PXX,0b  0100  0000
0.106955375000000,PXX,0b  0110  0111
0.107122250000000,PXX,0b  1111  0111
0.107319000000000,PXX,0b  0111  1110
0.114023375000000,PXX,0b  0111  1110
0.114197562500000,PXX,0b  0001  0010
0.114343562500000,PXX,0b  0000  0000
0.114465625000000,PXX,0b  0000  0000
0.114589500000000,PXX,0b  0000  0000
0.114717937500000,PXX,0b  0000  0100
0.114853687500000,PXX,0b  0100  0000
0.114991312500000,PXX,0b  0000  0000
0.115116875000000,PXX,0b  0000  0100
0.115255562500000,PXX,0b  0100  0000
0.115392375000000,PXX,0b  0000  0000
0.115512812500000,PXX,0b  0000  0100
0.115644562500000,PXX,0b  0100  0000
0.115781375000000,PXX,0b  0000  0000
0.115909812500000,PXX,0b  0000  0100
0.116042250000000,PXX,0b  0100  0000
0.116176687500000,PXX,0b  0101  0000
0.116317000000000,PXX,0b  0110  0111
0.116485250000000,PXX,0b  1111  0111
0.116675875000000,PXX,0b  0111  1110
0.123375875000000,PXX,0b  0111  1110
0.123549000000000,PXX,0b  0001  0010
0.123689625000000,PXX,0b  0000  0000
0.123812437500000,PXX,0b  0000  0000
0.123936312500000,PXX,0b  0000  0000
0.124063500000000,PXX,0b  0000  0100
0.124195250000000,PXX,0b  0110  0000
0.124337437500000,PXX,0b  0000  0000
0.124465875000000,PXX,0b  0000  0100
0.124601625000000,PXX,0b  0100  0000
0.124739250000000,PXX,0b  0000  0000
0.124859687500000,PXX,0b  0000  0100
0.124991437500000,PXX,0b  0100  0000
0.125123625000000,PXX,0b  0000  0001
0.125257812500000,PXX,0b  0000  0100
0.125392750000000,PXX,0b  0100  0000
0.125528562500000,PXX,0b  0100  0000
0.125663500000000,PXX,0b  0110  0111
0.125830125000000,PXX,0b  1111  0111
0.126020750000000,PXX,0b  0111  1110
0.132725375000000,PXX,0b  0111  1110
0.132900125000000,PXX,0b  0001  0010
0.133043187500000,PXX,0b  0000  0000
0.133166312500000,PXX,0b  0000  0000
0.133301937500000,PXX,0b  0000  0000
0.133422375000000,PXX,0b  0000  0100
0.133554125000000,PXX,0b  0100  0000
0.133692562500000,PXX,0b  0000  0000
0.133821812500000,PXX,0b  0000  0100
0.133958312500000,PXX,0b  0100  0000
0.134094500000000,PXX,0b  0000  0000
0.134216562500000,PXX,0b  0000  0100
0.134355250000000,PXX,0b  0100  0000
0.134486500000000,PXX,0b  0000  0000
0.134614937500000,PXX,0b  0000  0100
0.134751500000000,PXX,0b  0100  0000
0.134881687500000,PXX,0b  0100  0000
0.135017437500000,PXX,0b  0110  0111
0.135266250000000,PXX,0b  1011  1011
0.142107625000000,PXX,0b  0111  1110
0.142285312500000,PXX,0b  0001  0010
0.142429125000000,PXX,0b  0000  0000
0.142551187500000,PXX,0b  0000  0000
0.142675062500000,PXX,0b  0000  0000
0.142803500000000,PXX,0b  0000  0100
0.142939250000000,PXX,0b  0100  0000
0.143077187500000,PXX,0b  0000  0000
0.143205625000000,PXX,0b  0010  0100
0.143348312500000,PXX,0b  0100  0000
0.143485937500000,PXX,0b  0000  0000
0.143606375000000,PXX,0b  0000  0100
0.143738125000000,PXX,0b  0100  0000
0.143876562500000,PXX,0b  0000  0000
0.144005812500000,PXX,0b  0000  0100
0.144142562500000,PXX,0b  0100  0000
0.144277312500000,PXX,0b  0100  0000
0.144412250000000,PXX,0b  0110  0111
0.144579687500000,PXX,0b  1111  0111
0.144770312500000,PXX,0b  0111  1110
0.151475750000000,PXX,0b  0111  1110
0.151648875000000,PXX,0b  0001  0010
0.151791937500000,PXX,0b  0000  0000
0.151920375000000,PXX,0b  0000  0000
0.152051375000000,PXX,0b  0000  0000
0.152180000000000,PXX,0b  0000  0100
0.152319500000000,PXX,0b  0100  0000
0.152457937500000,PXX,0b  0000  0000
0.152586375000000,PXX,0b  0000  0100
0.152718875000000,PXX,0b  0100  0000
0.152850125000000,PXX,0b  0000  0000
0.152978562500000,PXX,0b  0000  0100
0.153116187500000,PXX,0b  0100  0000
0.153256562500000,PXX,0b  0000  0000
0.153379375000000,PXX,0b  0000  0100
0.153515125000000,PXX,0b  0100  0000
0.153650125000000,PXX,0b  0100  0000
0.153786687500000,PXX,0b  0110  0111
0.153955750000000,PXX,0b  1111  0111
0.154148187500000,PXX,0b  0111  1110
0.160858125000000,PXX,0b  0111  1110
0.161032000000000,PXX,0b  0001  0010
0.161177125000000,PXX,0b  0000  0000
0.161310937500000,PXX,0b  0000  0000
0.161434812500000,PXX,0b  0000  0000
0.161563250000000,PXX,0b  0000  0100
0.161699000000000,PXX,0b  0100  0000
0.161836625000000,PXX,0b  0000  0000
0.161957062500000,PXX,0b  0000  0100
0.162089062500000,PXX,0b  0100  0000
0.162226687500000,PXX,0b  0100  0000
0.162361312500000,PXX,0b  0000  0100
0.162493875000000,PXX,0b  0100  0000
0.162625062500000,PXX,0b  0000  0000
0.162753500000000,PXX,0b  0000  0100
0.162889250000000,PXX,0b  0100  0000
0.163025062500000,PXX,0b  0100  0000
0.163161250000000,PXX,0b  0110  0111
0.163328437500000,PXX,0b  1111  0111
0.163519062500000,PXX,0b  0111  1110
0.170228250000000,PXX,0b  0111  1110
0.170409875000000,PXX,0b  0001  0010
0.170554500000000,PXX,0b  0000  0000
0.170675750000000,PXX,0b  0000  0000
0.170799625000000,PXX,0b  0000  0000
0.170920875000000,PXX,0b  0000  0100
0.171056812500000,PXX,0b  0100  0000
0.171194437500000,PXX,0b  0001  0000
0.171332250000000,PXX,0b  0000  0100
0.171468000000000,PXX,0b  0100  0000
0.171605625000000,PXX,0b  0000  0000
0.171726062500000,PXX,0b  0000  0100
0.171861000000000,PXX,0b  0100  0000
0.171998625000000,PXX,0b  0000  0000
0.172124250000000,PXX,0b  0000  0100
0.172259750000000,PXX,0b  0100  0000
0.172395562500000,PXX,0b  0100  0000
0.172532125000000,PXX,0b  0110  0111
0.172696312500000,PXX,0b  1111  0111
0.172886937500000,PXX,0b  0111  1110
0.179605625000000,PXX,0b  0111  1110
0.179780312500000,PXX,0b  0001  0010
0.179922562500000,PXX,0b  0000  0000
0.180050937500000,PXX,0b  0000  0000
0.180181625000000,PXX,0b  0000  1000
0.180317062500000,PXX,0b  0000  0100
0.180453562500000,PXX,0b  0100  0000
0.180585625000000,PXX,0b  0000  0000
0.180714062500000,PXX,0b  0000  0100
0.180849812500000,PXX,0b  0100  0000
0.180987437500000,PXX,0b  0000  0000
0.181112875000000,PXX,0b  0000  0100
0.181244625000000,PXX,0b  1100  0000
0.181385812500000,PXX,0b  0000  0000
0.181514250000000,PXX,0b  0000  0100
0.181650000000000,PXX,0b  0100  0000
0.181785812500000,PXX,0b  0100  0000
0.181920750000000,PXX,0b  0110  0111
0.182088500000000,PXX,0b  1111  0111
0.182286062500000,PXX,0b  0111  1110
0.188987812500000,PXX,0b  0111  1110
0.189161062500000,PXX,0b  0001  0110
0.189309500000000,PXX,0b  0000  0000
0.189431562500000,PXX,0b  0000  0000
0.189561062500000,PXX,0b  0000  0000
0.189689500000000,PXX,0b  0000  0100
0.189823625000000,PXX,0b  0100  0000
0.189961250000000,PXX,0b  0000  0000
0.190083625000000,PXX,0b  0000  0100
0.190219375000000,PXX,0b  0100  0000
0.190361562500000,PXX,0b  0000  0000
0.190482812500000,PXX,0b  0000  0100
0.190618500000000,PXX,0b  0100  0000
0.190755375000000,PXX,0b  0000  0000
0.190883812500000,PXX,0b  0000  0100
0.191015562500000,PXX,0b  0100  0000
0.191152250000000,PXX,0b  0100  0000
0.191295812500000,PXX,0b  0110  0111
0.191463187500000,PXX,0b  1111  0111
0.191653812500000,PXX,0b  0111  1110
0.198359750000000,PXX,0b  0111  1110
0.198534437500000,PXX,0b  0001  0010
0.198678312500000,PXX,0b  0000  0000
0.198806750000000,PXX,0b  0000  0000
0.198937000000000,PXX,0b  0000  0000
0.199058312500000,PXX,0b  0000  0100
0.199190187500000,PXX,0b  0100  0000
0.199330000000000,PXX,0b  0000  0000
0.199458500000000,PXX,0b  0000  0100
0.199594187500000,PXX,0b  0100  0000
0.199725437500000,PXX,0b  0000  0000
0.199853875000000,PXX,0b  0000  0100
0.199989625000000,PXX,0b  0100  0000
0.200127500000000,PXX,0b  0000  0000
0.200248750000000,PXX,0b  1000  0100
0.200387437500000,PXX,0b  0100  0000
0.200516812500000,PXX,0b  0100  0000
0.200647812500000,PXX,0b  0110  0111
0.200816000000000,PXX,0b  1111  0111
0.201006625000000,PXX,0b  0111  1110
0.207717250000000,PXX,0b  0111  1110
0.207891937500000,PXX,0b  0001  0010
0.208034187500000,PXX,0b  0000  0000
0.208162187500000,PXX,0b  0000  0000
0.208301062500000,PXX,0b  0000  0000
0.208422312500000,PXX,0b  0000  0100
0.208554062500000,PXX,0b  0100  0000
0.208692500000000,PXX,0b  0000  0000
0.208821750000000,PXX,0b  0000  0100
0.208958250000000,PXX,0b  0100  0000
0.209093687500000,PXX,0b  0000  0000
0.209216500000000,PXX,0b  0000  0100
0.209355187500000,PXX,0b  0100  0000
0.209486437500000,PXX,0b  0000  0000
0.209614875000000,PXX,0b  0000  0100
0.209751437500000,PXX,0b  0100  0000
0.209881625000000,PXX,0b  0100  0000
0.210017375000000,PXX,0b  0110  0111
0.210182687500000,PXX,0b  1111  0111
0.210379500000000,PXX,0b  0111  1110
0.217115125000000,PXX,0b  0111  1110
0.217292000000000,PXX,0b  0001  0010
0.217435062500000,PXX,0b  0000  0000
0.217563500000000,PXX,0b  0000  0000
0.217693750000000,PXX,0b  0000  0000
0.217814187500000,PXX,0b  0000  0100
0.217945937500000,PXX,0b  0100  0000
0.218083875000000,PXX,0b  0000  0000
0.218204312500000,PXX,0b  0001  0100
0.218347000000000,PXX,0b  0100  0000
0.218485437500000,PXX,0b  0000  0000
0.218614687500000,PXX,0b  0000  0100
0.218751250000000,PXX,0b  0100  0000
0.218883250000000,PXX,0b  0000  0000
0.219011750000000,PXX,0b  0000  0100
0.219148500000000,PXX,0b  0100  0010
0.219293625000000,PXX,0b  0100  0000
0.219430187500000,PXX,0b  0110  0111
0.219596812500000,PXX,0b  1111  0111
0.219788250000000,PXX,0b  0111  1110
0.226490500000000,PXX,0b  0111  1110
0.226665250000000,PXX,0b  0001  0010
0.226805875000000,PXX,0b  0000  0000
0.226934312500000,PXX,0b  0000  0000
0.227064625000000,PXX,0b  0000  0000
0.227186062500000,PXX,0b  0000  0100
0.227327187500000,PXX,0b  0100  0000
0.227460000000000,PXX,0b  0000  0000
0.227588437500000,PXX,0b  0000  0100
0.227724187500000,PXX,0b  0100  0000
0.227861812500000,PXX,0b  0000  0000
0.227982250000000,PXX,0b  0000  0100
0.228119125000000,PXX,0b  0100  0000
0.228251125000000,PXX,0b  0000  0000
0.228379375000000,PXX,0b  0000  0100
0.228514312500000,PXX,0b  0100  0000
0.228650125000000,PXX,0b  0100  0000
0.228785062500000,PXX,0b  0110  0111
0.228951687500000,PXX,0b  1111  0111
0.229145437500000,PXX,0b  0111  1110
0.235857750000000,PXX,0b  0111  1110
0.236031625000000,PXX,0b  0001  0010
0.236171812500000,PXX,0b  0000  0000
0.236304812500000,PXX,0b  0000  0000
0.236435125000000,PXX,0b  0000  0000
0.236557937500000,PXX,0b  0000  0100
0.236689687500000,PXX,0b  0100  0000
0.236828125000000,PXX,0b  0000  0000
0.236957375000000,PXX,0b  0000  0100
0.237094187500000,PXX,0b  0100  0000
0.237232562500000,PXX,0b  0000  0000
0.237368187500000,PXX,0b  0000  0100
0.237503125000000,PXX,0b  0100  0000
0.237640750000000,PXX,0b  0000  0000
0.237761187500000,PXX,0b  0000  0100
0.237892937500000,PXX,0b  0100  0000
0.238029562500000,PXX,0b  0100  0000
0.238166500000000,PXX,0b  0110  0111
0.238341250000000,PXX,0b  1111  0111
0.238531062500000,PXX,0b  0111  1110
0.245235062500000,PXX,0b  0111  1110
0.245417500000000,PXX,0b  0001  0010
0.245559000000000,PXX,0b  0000  0000
0.245687437500000,PXX,0b  0000  0000
0.245817687500000,PXX,0b  0000  0000
0.245946125000000,PXX,0b  0000  0100
0.246083000000000,PXX,0b  0100  0000
0.246221437500000,PXX,0b  0000  0000
0.246352875000000,PXX,0b  0000  0100
0.246484625000000,PXX,0b  0100  0000
0.246615812500000,PXX,0b  0000  0000
0.246744312500000,PXX,0b  0000  0100
0.246880812500000,PXX,0b  0100  0000
0.247012875000000,PXX,0b  0000  0000
0.247139062500000,PXX,0b  0000  0101
0.247281812500000,PXX,0b  0100  0000
0.247416812500000,PXX,0b  0100  0000
0.247553375000000,PXX,0b  0110  0111
0.247722437500000,PXX,0b  1111  0111
0.247913062500000,PXX,0b  0111  1110
0.254625062500000,PXX,0b  0111  1110
0.254799812500000,PXX,0b  0001  0010
0.254942875000000,PXX,0b  0000  0000
0.255072312500000,PXX,0b  0000  0000
0.255202437500000,PXX,0b  0000  0000
0.255332000000000,PXX,0b  0000  0100
0.255468562500000,PXX,0b  0100  0000
0.255600562500000,PXX,0b  0000  0000
0.255729062500000,PXX,0b  0000  0100
0.255864750000000,PXX,0b  0100  0000
0.256002437500000,PXX,0b  0000  0000
0.256126500000000,PXX,0b  0000  0100
0.256259875000000,PXX,0b  1100  0000
0.256404437500000,PXX,0b  0000  0000
0.256532875000000,PXX,0b  0000  0100
0.256664625000000,PXX,0b  0100  0000
0.256794062500000,PXX,0b  0100  0000
0.256925000000000,PXX,0b  0110  0111
0.257092687500000,PXX,0b  1111  0111
0.257283875000000,PXX,0b  0111  1110
0.263990687500000,PXX,0b  0111  1110
0.264166437500000,PXX,0b  0001  0010
0.264314437500000,PXX,0b  0000  0000
0.264436437500000,PXX,0b  0000  0000
0.264560312500000,PXX,0b  0000  0000
0.264681562500000,PXX,0b  0000  0100
0.264816500000000,PXX,0b  0100  0000
0.264954125000000,PXX,0b  0000  0000
0.265075562500000,PXX,0b  0000  0100
0.265207312500000,PXX,0b  0101  0000
0.265351500000000,PXX,0b  0000  0000
0.265472750000000,PXX,0b  0000  0100
0.265608500000000,PXX,0b  0100  0000
0.265745312500000,PXX,0b  0000  0000
0.265873750000000,PXX,0b  0000  0100
0.266005500000000,PXX,0b  0100  0000
0.266139937500000,PXX,0b  0100  0000
0.266278625000000,PXX,0b  0110  0111
0.266442875000000,PXX,0b  1111  0111
0.266632687500000,PXX,0b  0111  1110
0.273341312500000,PXX,0b  0111  1110
0.273516000000000,PXX,0b  0001  0010
0.273658250000000,PXX,0b  0000  0000
0.273786687500000,PXX,0b  0000  0000
0.273912187500000,PXX,0b  0000  0000
0.274033437500000,PXX,0b  0000  0100
0.274169250000000,PXX,0b  0100  0000
0.274305062500000,PXX,0b  0000  0000
0.274425500000000,PXX,0b  0000  0100
0.274557250000000,PXX,0b  0100  0000
0.274695687500000,PXX,0b  0000  0000
0.274824937500000,PXX,0b  0000  0100
0.274961437500000,PXX,0b  0100  0000
0.275094437500000,PXX,0b  0000  0000
0.275222937500000,PXX,0b  0000  0100
0.275368000000000,PXX,0b  0100  0000
0.275504625000000,PXX,0b  0100  0000
0.275640375000000,PXX,0b  0110  0111
0.275807000000000,PXX,0b  1111  0111
0.275997625000000,PXX,0b  0111  1110
0.282705875000000,PXX,0b  0111  1110
0.282881375000000,PXX,0b  0001  0010
0.283024437500000,PXX,0b  0000  0000
0.283153125000000,PXX,0b  0000  0001
0.283291187500000,PXX,0b  0000  0000
0.283419625000000,PXX,0b  0000  0100
0.283553000000000,PXX,0b  0100  0000
0.283684187500000,PXX,0b  0000  0000
0.283812625000000,PXX,0b  0000  0100
0.283948375000000,PXX,0b  0100  0000
0.284087062500000,PXX,0b  0000  0000
0.284215500000000,PXX,0b  0001  0100
0.284358187500000,PXX,0b  0100  0000
0.284496625000000,PXX,0b  0000  0000
0.284625875000000,PXX,0b  0000  0100
0.284762375000000,PXX,0b  0100  0000
0.284892625000000,PXX,0b  0100  0000
0.285023562500000,PXX,0b  0110  0111
0.285189625000000,PXX,0b  1111  0111
0.285385375000000,PXX,0b  0111  1110
0.292109562500000,PXX,0b  0111  1111
0.292291250000000,PXX,0b  0001  0010
0.292434312500000,PXX,0b  0000  0000
0.292557125000000,PXX,0b  0000  0000
0.292686625000000,PXX,0b  0000  0000
0.292815062500000,PXX,0b  0000  0100
0.292949187500000,PXX,0b  0100  0000
0.293087000000000,PXX,0b  0000  0000
0.293208250000000,PXX,0b  0000  1100
0.293347000000000,PXX,0b  0100  0000
0.293483812500000,PXX,0b  0000  0000
0.293612250000000,PXX,0b  0000  0100
0.293744000000000,PXX,0b  0100  0000
0.293875250000000,PXX,0b  0000  0000
0.294003687500000,PXX,0b  0000  0100
0.294140312500000,PXX,0b  0100  0000
0.294283937500000,PXX,0b  0100  0000
0.294416500000000,PXX,0b  0110  0111
0.294584750000000,PXX,0b  1111  0111
0.294775375000000,PXX,0b  0111  1110
0.301479187500000,PXX,0b  0111  1110
0.301653937500000,PXX,0b  0001  0010
0.301796187500000,PXX,0b  0000  0000
0.301924625000000,PXX,0b  0000  0000
0.302054875000000,PXX,0b  0000  0000
0.302177000000000,PXX,0b  0000  0100
0.302318125000000,PXX,0b  0100  0000
0.302450937500000,PXX,0b  0000  0000
0.302579375000000,PXX,0b  0000  0100
0.302715125000000,PXX,0b  0100  0000
0.302852750000000,PXX,0b  0000  0000
0.302973187500000,PXX,0b  0000  0100
0.303105375000000,PXX,0b  0100  0000
0.303243812500000,PXX,0b  0000  0000
0.303371250000000,PXX,0b  0000  0100
0.303503000000000,PXX,0b  0100  0000
0.303632375000000,PXX,0b  0100  0000
0.303763312500000,PXX,0b  0110  0111
0.303931562500000,PXX,0b  1111  0111
0.304124062500000,PXX,0b  0111  1110
0.310829687500000,PXX,0b  0111  1110
0.311002812500000,PXX,0b  0001  0010
0.311142687500000,PXX,0b  0000  0000
0.311271125000000,PXX,0b  1000  0000
0.311409937500000,PXX,0b  0000  0000
0.311539187500000,PXX,0b  0000  0100
