x-axis,I_B2,I_B1,VG_B1,VG_B2
second,Ampere,Ampere,Volt,Volt
-2.3000E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-2.2900E-03,-67.8391E-03,+12.5629E-03,+14.8944724E+00,+3.2981156E+00
-2.2800E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-2.2700E-03,-108.0401E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-2.2600E-03,-128.1406E-03,-20.1004E-03,+14.8944724E+00,+3.2968593E+00
-2.2500E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2981156E+00
-2.2400E-03,-123.1155E-03,-7.5376E-03,+14.8944724E+00,+3.3370603E+00
-2.2300E-03,-108.0401E-03,-27.6381E-03,+14.8944724E+00,+3.3182161E+00
-2.2200E-03,-82.9145E-03,-65.3266E-03,+14.8944724E+00,+3.3056533E+00
-2.2100E-03,-143.2160E-03,-62.8140E-03,+14.8944724E+00,+3.3370603E+00
-2.2000E-03,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+3.3370603E+00
-2.1900E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3157035E+00
-2.1800E-03,-128.1406E-03,-2.5125E-03,+14.8944724E+00,+3.3282663E+00
-2.1700E-03,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-2.1600E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-2.1500E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.2968593E+00
-2.1400E-03,-128.1406E-03,-110.5527E-03,+14.8944724E+00,+3.2968593E+00
-2.1300E-03,-221.1055E-03,+12.5629E-03,+14.8944724E+00,+3.2981156E+00
-2.1200E-03,-123.1155E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-2.1100E-03,-103.0150E-03,-60.3015E-03,+14.8944724E+00,+3.3157035E+00
-2.1000E-03,-163.3165E-03,-110.5527E-03,+14.8944724E+00,+3.2968593E+00
-2.0900E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+3.2968593E+00
-2.0800E-03,-87.9396E-03,-7.5376E-03,+14.8944724E+00,+3.3081658E+00
-2.0700E-03,-108.0401E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-2.0600E-03,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+3.3282663E+00
-2.0500E-03,-143.2160E-03,-67.8391E-03,+14.8944724E+00,+3.3370603E+00
-2.0400E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+3.3257538E+00
-2.0300E-03,-103.0150E-03,+10.0503E-03,+14.8944724E+00,+3.2968593E+00
-2.0200E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2880653E+00
-2.0100E-03,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+3.3358040E+00
-2.0000E-03,-65.3266E-03,-100.5025E-03,+14.8944724E+00,+3.3370603E+00
-1.9900E-03,-103.0150E-03,+15.0754E-03,+14.8944724E+00,+3.3157035E+00
-1.9800E-03,-82.9145E-03,-65.3266E-03,+14.8944724E+00,+3.3056533E+00
-1.9700E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3358040E+00
-1.9600E-03,-65.3266E-03,-42.7135E-03,+14.8944724E+00,+3.3370603E+00
-1.9500E-03,-108.0401E-03,-22.6130E-03,+14.8944724E+00,+3.3182161E+00
-1.9400E-03,-128.1406E-03,-47.7386E-03,+14.8944724E+00,+3.3370603E+00
-1.9300E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+3.2981156E+00
-1.9200E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3257538E+00
-1.9100E-03,-103.0150E-03,-22.6130E-03,+14.8944724E+00,+3.3370603E+00
-1.9000E-03,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.8900E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-1.8800E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.3081658E+00
-1.8700E-03,-103.0150E-03,-27.6381E-03,+14.8944724E+00,+3.2968593E+00
-1.8600E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-1.8500E-03,-143.2160E-03,+12.5629E-03,+14.8944724E+00,+3.3345477E+00
-1.8400E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.3081658E+00
-1.8300E-03,-108.0401E-03,-65.3266E-03,+14.8944724E+00,+3.2780151E+00
-1.8200E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.3056533E+00
-1.8100E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2981156E+00
-1.8000E-03,-87.9396E-03,-42.7135E-03,+14.8944724E+00,+3.2968593E+00
-1.7900E-03,-103.0150E-03,-22.6130E-03,+14.8944724E+00,+3.2968593E+00
-1.7800E-03,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+3.3194723E+00
-1.7700E-03,-143.2160E-03,-62.8140E-03,+14.8944724E+00,+3.2968593E+00
-1.7600E-03,-65.3266E-03,-7.5376E-03,+14.8944724E+00,+3.3081658E+00
-1.7500E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3182161E+00
-1.7400E-03,-65.3266E-03,-20.1004E-03,+14.8944724E+00,+3.3282663E+00
-1.7300E-03,-65.3266E-03,-143.2160E-03,+14.8944724E+00,+3.2968593E+00
-1.7200E-03,-123.1155E-03,-42.7135E-03,+14.8944724E+00,+3.3257538E+00
-1.7100E-03,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+3.2968593E+00
-1.7000E-03,-226.1306E-03,-47.7386E-03,+14.8944724E+00,+3.3282663E+00
-1.6900E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.3358040E+00
-1.6800E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-1.6700E-03,-108.0401E-03,-108.0401E-03,+14.8944724E+00,+3.3157035E+00
-1.6600E-03,-128.1406E-03,-2.5125E-03,+14.8944724E+00,+3.2968593E+00
-1.6500E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-1.6400E-03,-123.1155E-03,-65.3266E-03,+14.8944724E+00,+3.3257538E+00
-1.6300E-03,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+3.2968593E+00
-1.6200E-03,-128.1406E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-1.6100E-03,-67.8391E-03,-62.8140E-03,+14.8944724E+00,+3.2968593E+00
-1.6000E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-1.5900E-03,-108.0401E-03,+15.0754E-03,+14.8944724E+00,+3.3182161E+00
-1.5800E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.3282663E+00
-1.5700E-03,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.5600E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2679648E+00
-1.5500E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-1.5400E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.5300E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-1.5200E-03,-65.3266E-03,-87.9396E-03,+14.8944724E+00,+3.3081658E+00
-1.5100E-03,-188.4422E-03,-65.3266E-03,+14.8944724E+00,+3.3182161E+00
-1.5000E-03,-145.7286E-03,-2.5125E-03,+14.8944724E+00,+3.2968593E+00
-1.4900E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.4800E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.4700E-03,-140.7035E-03,+15.0754E-03,+14.8944724E+00,+3.3157035E+00
-1.4600E-03,-145.7286E-03,-47.7386E-03,+14.8944724E+00,+3.3282663E+00
-1.4500E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.2981156E+00
-1.4400E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-1.4300E-03,-65.3266E-03,-27.6381E-03,+14.8944724E+00,+3.2968593E+00
-1.4200E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-1.4100E-03,-143.2160E-03,-140.7035E-03,+14.8944724E+00,+3.2968593E+00
-1.4000E-03,-203.5175E-03,-100.5025E-03,+14.8944724E+00,+3.3257538E+00
-1.3900E-03,-183.4170E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.3800E-03,-82.9145E-03,-30.1507E-03,+14.8944724E+00,+3.2968593E+00
-1.3700E-03,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+3.3358040E+00
-1.3600E-03,-168.3417E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.3500E-03,-145.7286E-03,+10.0503E-03,+14.8944724E+00,+3.3182161E+00
-1.3400E-03,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.3300E-03,-67.8391E-03,+12.5629E-03,+14.8944724E+00,+3.2981156E+00
-1.3200E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+3.2855528E+00
-1.3100E-03,-108.0401E-03,-65.3266E-03,+14.8944724E+00,+3.3157035E+00
-1.3000E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-1.2900E-03,-143.2160E-03,+12.5629E-03,+14.8944724E+00,+3.2968593E+00
-1.2800E-03,-123.1155E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.2700E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.2600E-03,-163.3165E-03,-65.3266E-03,+14.8944724E+00,+3.3282663E+00
-1.2500E-03,-67.8391E-03,-140.7035E-03,+14.8944724E+00,+3.2968593E+00
-1.2400E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.2300E-03,-103.0150E-03,-22.6130E-03,+14.8944724E+00,+3.3157035E+00
-1.2200E-03,-128.1406E-03,-47.7386E-03,+14.8944724E+00,+3.3056533E+00
-1.2100E-03,-67.8391E-03,-62.8140E-03,+14.8944724E+00,+3.2968593E+00
-1.2000E-03,-123.1155E-03,-87.9396E-03,+14.8944724E+00,+3.3370603E+00
-1.1900E-03,-103.0150E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-1.1800E-03,-208.5427E-03,-65.3266E-03,+14.8944724E+00,+3.3056533E+00
-1.1700E-03,-223.6180E-03,-65.3266E-03,+14.8944724E+00,+3.3358040E+00
-1.1600E-03,-180.9045E-03,-123.1155E-03,+14.8944724E+00,+3.3370603E+00
-1.1500E-03,-108.0401E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-1.1400E-03,-128.1406E-03,-47.7386E-03,+14.8944724E+00,+3.3056533E+00
-1.1300E-03,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+3.3370603E+00
-1.1200E-03,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+3.3257538E+00
-1.1100E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3182161E+00
-1.1000E-03,-82.9145E-03,-2.5125E-03,+14.8944724E+00,+3.2968593E+00
-1.0900E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+3.2981156E+00
-1.0800E-03,-87.9396E-03,-42.7135E-03,+14.8944724E+00,+3.3257538E+00
-1.0700E-03,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+3.2968593E+00
-1.0600E-03,-128.1406E-03,-110.5527E-03,+14.8944724E+00,+3.3282663E+00
-1.0500E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-1.0400E-03,-87.9396E-03,-42.7135E-03,+14.8944724E+00,+3.3257538E+00
-1.0300E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.3182161E+00
-1.0200E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3282663E+00
-1.0100E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-1.0000E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-990.0E-06,-108.0401E-03,-27.6381E-03,+14.8944724E+00,+3.3157035E+00
-980.0E-06,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+3.3282663E+00
-970.0E-06,-223.6180E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-960.0E-06,-123.1155E-03,-7.5376E-03,+14.8944724E+00,+3.3370603E+00
-950.0E-06,-103.0150E-03,+20.1006E-03,+14.8944724E+00,+3.2968593E+00
-940.0E-06,-128.1406E-03,-128.1406E-03,+14.8944724E+00,+3.3282663E+00
-930.0E-06,-67.8391E-03,-143.2160E-03,+14.8944724E+00,+3.3370603E+00
-920.0E-06,-87.9396E-03,+15.0754E-03,+14.8944724E+00,+3.3370603E+00
-910.0E-06,-108.0401E-03,-22.6130E-03,+14.8944724E+00,+3.3157035E+00
-900.0E-06,-82.9145E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-890.0E-06,-143.2160E-03,+12.5629E-03,+14.8944724E+00,+3.2968593E+00
-880.0E-06,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+3.3257538E+00
-870.0E-06,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.3370603E+00
-860.0E-06,-82.9145E-03,-20.1004E-03,+14.8944724E+00,+3.2968593E+00
-850.0E-06,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-840.0E-06,-203.5175E-03,-42.7135E-03,+14.8944724E+00,+3.3081658E+00
-830.0E-06,-103.0150E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-820.0E-06,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-810.0E-06,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+3.2981156E+00
-800.0E-06,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+3.2792713E+00
-790.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3182161E+00
-780.0E-06,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+3.3282663E+00
-770.0E-06,-67.8391E-03,+12.5629E-03,+14.8944724E+00,+3.2981156E+00
-760.0E-06,-87.9396E-03,-123.1155E-03,+14.8944724E+00,+3.2855528E+00
-750.0E-06,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.3182161E+00
-740.0E-06,-65.3266E-03,-2.5125E-03,+14.8944724E+00,+3.3282663E+00
-730.0E-06,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+3.3358040E+00
-720.0E-06,-65.3266E-03,-123.1155E-03,+14.8944724E+00,+3.3081658E+00
-710.0E-06,-145.7286E-03,+57.7890E-03,+14.8944724E+00,+3.3182161E+00
-700.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.3194723E+00
-690.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-680.0E-06,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-670.0E-06,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+3.2968593E+00
-660.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.3370603E+00
-650.0E-06,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+3.3370603E+00
-640.0E-06,-180.9045E-03,-65.3266E-03,+14.8944724E+00,+3.3081658E+00
-630.0E-06,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.3157035E+00
-620.0E-06,-82.9145E-03,+15.0754E-03,+14.8944724E+00,+3.3370603E+00
-610.0E-06,-67.8391E-03,+12.5629E-03,+14.8944724E+00,+3.3370603E+00
-600.0E-06,-87.9396E-03,+50.2513E-03,+14.8944724E+00,+3.2968593E+00
-590.0E-06,-145.7286E-03,+20.1006E-03,+14.8944724E+00,+3.2968593E+00
-580.0E-06,-65.3266E-03,-110.5527E-03,+14.8944724E+00,+3.3282663E+00
-570.0E-06,-70.3517E-03,+15.0754E-03,+14.8944724E+00,+3.3358040E+00
-560.0E-06,-87.9396E-03,-42.7135E-03,+14.8944724E+00,+3.3370603E+00
-550.0E-06,-103.0150E-03,-65.3266E-03,+14.8944724E+00,+3.3182161E+00
-540.0E-06,-190.9547E-03,-47.7386E-03,+14.8944724E+00,+3.3282663E+00
-530.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2981156E+00
-520.0E-06,-87.9396E-03,-7.5376E-03,+14.8944724E+00,+3.3081658E+00
-510.0E-06,-103.0150E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-500.0E-06,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+3.3370603E+00
-490.0E-06,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+3.2981156E+00
-480.0E-06,-123.1155E-03,-65.3266E-03,+14.8944724E+00,+3.3257538E+00
-470.0E-06,-140.7035E-03,-27.6381E-03,+14.8944724E+00,+3.3157035E+00
-460.0E-06,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+3.3282663E+00
-450.0E-06,-143.2160E-03,-65.3266E-03,+14.8944724E+00,+3.3358040E+00
-440.0E-06,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+3.3370603E+00
-430.0E-06,-65.3266E-03,-60.3015E-03,+14.8944724E+00,+3.2968593E+00
-420.0E-06,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+3.2968593E+00
-410.0E-06,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+3.2968593E+00
-400.0E-06,-87.9396E-03,-42.7135E-03,+14.8944724E+00,+3.3370603E+00
-390.0E-06,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.3370603E+00
-380.0E-06,-65.3266E-03,-2.5125E-03,+14.8944724E+00,+3.3282663E+00
-370.0E-06,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+3.2968593E+00
-360.0E-06,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+3.3257538E+00
-350.0E-06,-65.3266E-03,-27.6381E-03,+14.8944724E+00,+3.3182161E+00
-340.0E-06,-65.3266E-03,-47.7386E-03,+14.8944724E+00,+3.2968593E+00
-330.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-320.0E-06,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+3.3370603E+00
-310.0E-06,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.2968593E+00
-300.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3370603E+00
-290.0E-06,-143.2160E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-280.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-270.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.3157035E+00
-260.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3282663E+00
-250.0E-06,-67.8391E-03,-67.8391E-03,+14.8944724E+00,+3.2968593E+00
-240.0E-06,-123.1155E-03,-42.7135E-03,+14.8944724E+00,+3.2968593E+00
-230.0E-06,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+3.2968593E+00
-220.0E-06,-82.9145E-03,-2.5125E-03,+14.8944724E+00,+3.3056533E+00
-210.0E-06,-67.8391E-03,-62.8140E-03,+14.8944724E+00,+3.3358040E+00
-200.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-190.0E-06,-108.0401E-03,+15.0754E-03,+14.8944724E+00,+3.3157035E+00
-180.0E-06,-128.1406E-03,-2.5125E-03,+14.8944724E+00,+3.3282663E+00
-170.0E-06,-145.7286E-03,-143.2160E-03,+14.8944724E+00,+3.3358040E+00
-160.0E-06,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+3.2968593E+00
-150.0E-06,-103.0150E-03,+15.0754E-03,+14.8944724E+00,+3.3182161E+00
-140.0E-06,-65.3266E-03,-47.7386E-03,+14.8944724E+00,+3.2968593E+00
-130.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-120.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.3257538E+00
-110.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.3370603E+00
-100.0E-06,-82.9145E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-90.0E-06,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-80.0E-06,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+3.2792713E+00
-70.0E-06,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.3370603E+00
-60.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3282663E+00
-50.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
-40.0E-06,-123.1155E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
-30.0E-06,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.2968593E+00
-20.0E-06,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+3.3056533E+00
-10.0E-06,-67.8391E-03,+15.0754E-03,+14.8944724E+00,+3.3358040E+00
-0.0E+00,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+10.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+20.0E-06,-163.3165E-03,-47.7386E-03,+14.8944724E+00,+3.2566583E+00
+30.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2981156E+00
+40.0E-06,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+3.3370603E+00
+50.0E-06,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+61.9347E-03
+60.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+70.0E-06,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+80.0E-06,-87.9396E-03,-7.5376E-03,+14.8944724E+00,+40.5779E-03
+90.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+300.6282E-03
+100.0E-06,-190.9547E-03,-2.5125E-03,+14.8944724E+00,+40.5779E-03
+110.0E-06,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+120.0E-06,-87.9396E-03,-42.7135E-03,+14.8944724E+00,+40.5779E-03
+130.0E-06,-188.4422E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+140.0E-06,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+376.9E-06
+150.0E-06,-145.7286E-03,-60.3015E-03,+14.8944724E+00,+1.6332E-03
+160.0E-06,-123.1155E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+170.0E-06,-22.6130E-03,-22.6130E-03,+14.8944724E+00,+21.7337E-03
+180.0E-06,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+281.7839E-03
+190.0E-06,-143.2160E-03,-67.8391E-03,+14.8944724E+00,+376.9E-06
+200.0E-06,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+40.5779E-03
+210.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+220.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+2.2855528E+00
+230.0E-06,-145.7286E-03,-140.7035E-03,+14.8944724E+00,+40.5779E-03
+240.0E-06,-87.9396E-03,-42.7135E-03,+14.8944724E+00,+11.6834E-03
+250.0E-06,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+21.7337E-03
+260.0E-06,-208.5427E-03,-65.3266E-03,+14.8944724E+00,+3.2076633E+00
+270.0E-06,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+39.3216E-03
+280.0E-06,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+706.4070E-03
+290.0E-06,-108.0401E-03,-22.6130E-03,+14.8944724E+00,+3.0368090E+00
+300.0E-06,-190.9547E-03,-2.5125E-03,+14.8944724E+00,+3.2340452E+00
+310.0E-06,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+3.2956030E+00
+320.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
+330.0E-06,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.3157035E+00
+340.0E-06,-145.7286E-03,-2.5125E-03,+14.8944724E+00,+3.2968593E+00
+350.0E-06,-143.2160E-03,+12.5629E-03,+14.8944724E+00,+3.2968593E+00
+360.0E-06,-87.9396E-03,-7.5376E-03,+14.8944724E+00,+40.5779E-03
+370.0E-06,-65.3266E-03,-27.6381E-03,+14.8944724E+00,+3.2164573E+00
+380.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2880653E+00
+390.0E-06,-140.7035E-03,+10.0503E-03,+14.8944724E+00,+3.2591708E+00
+400.0E-06,-145.7286E-03,+50.2513E-03,+14.8944724E+00,+40.5779E-03
+410.0E-06,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+40.5779E-03
+420.0E-06,-82.9145E-03,-2.5125E-03,+14.8944724E+00,+40.5779E-03
+430.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+1.6332E-03
+440.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+241.5829E-03
+450.0E-06,-145.7286E-03,-108.0401E-03,+14.8944724E+00,+21.7337E-03
+460.0E-06,-65.3266E-03,-47.7386E-03,+14.8944724E+00,+40.5779E-03
+470.0E-06,-65.3266E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+480.0E-06,-123.1155E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+490.0E-06,-108.0401E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+500.0E-06,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+9.1709E-03
+510.0E-06,-143.2160E-03,-62.8140E-03,+14.8944724E+00,+40.5779E-03
+520.0E-06,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+40.5779E-03
+530.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+19.2211E-03
+540.0E-06,-20.1004E-03,-47.7386E-03,+14.8944724E+00,+2.1775126E+00
+550.0E-06,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+3.1762563E+00
+560.0E-06,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+3.2742462E+00
+570.0E-06,-103.0150E-03,-108.0401E-03,+14.8944724E+00,+3.2541457E+00
+580.0E-06,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+3.3056533E+00
+590.0E-06,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+3.2968593E+00
+600.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
+610.0E-06,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.3370603E+00
+620.0E-06,-82.9145E-03,+15.0754E-03,+14.8944724E+00,+80.7789E-03
+630.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+242.8392E-03
+640.0E-06,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+1.6636935E+00
+650.0E-06,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.2780151E+00
+660.0E-06,-145.7286E-03,-47.7386E-03,+14.8944724E+00,+3.2968593E+00
+670.0E-06,-67.8391E-03,-67.8391E-03,+14.8944724E+00,+3.2968593E+00
+680.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
+690.0E-06,-183.4170E-03,-27.6381E-03,+14.8944724E+00,+3.3157035E+00
+700.0E-06,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.3282663E+00
